id,nama,tanggal,jumlah
TRX05002,QSSCL,2023-07-08,607.65
TRX05003,LHYJT,2024-10-07,134.18
TRX05004,NIRTJ,2025-12-28,305.65
TRX05005,XKFBP,2024-10-28,488.4
TRX05006,OLDUD,2025-04-09,784.78
TRX05007,GGWSE,2024-08-20,685.01
TRX05008,OEMFZ,2023-10-30,176.97
TRX05009,SFQWL,2024-12-14,812.38
TRX05010,VJUAF,2023-11-28,462.42
TRX05011,CXTUN,2023-04-11,490.98
TRX05012,MEBYE,2023-12-07,651.76
TRX05013,HVMVH,2023-11-16,181.65
TRX05014,YTHXV,2023-09-14,769.92
TRX05015,PKMII,2025-11-21,698.07
TRX05016,SBNIM,2025-07-16,776.04
TRX05017,BJPPA,2023-11-08,645.69
TRX05018,PYCIG,2024-12-30,820.12
TRX05019,KEBDH,2024-12-07,569.45
TRX05020,VXQSM,2025-12-07,875.68
TRX05021,IJYYW,2025-03-02,360.88
TRX05022,YYGJH,2025-12-05,905.0
TRX05023,UZYQQ,2025-11-12,644.5
TRX05024,NRIXP,2024-07-07,763.2
TRX05025,PVWFI,2023-06-14,563.38
TRX05026,NLDNC,2025-03-15,687.19
TRX05027,MGMPL,2025-08-26,852.81
TRX05028,KMBCM,2025-03-16,126.25
TRX05029,WMLFU,2023-05-11,392.01
TRX05030,CJUZG,2024-12-27,41.29
TRX05031,YIBLF,2024-07-18,754.91
TRX05032,KPVPE,2023-07-12,466.73
TRX05033,FZBIV,2024-01-17,475.29
TRX05034,OCKCI,2025-09-11,197.45
TRX05035,IKGIP,2023-10-29,582.55
TRX05036,ZZUHW,2023-08-03,699.85
TRX05037,RVUPO,2025-07-12,149.73
TRX05038,CUZLA,2024-06-21,917.17
TRX05039,VCELE,2023-07-15,60.77
TRX05040,JMLOW,2025-11-02,953.25
TRX05041,MBJIG,2025-07-06,716.32
TRX05042,TDOPY,2025-06-16,624.7
TRX05043,DIDBD,2024-02-06,592.71
TRX05044,DRNIO,2024-04-30,601.61
TRX05045,JARCF,2023-08-04,388.9
TRX05046,KPZWK,2024-06-10,644.94
TRX05047,UGBVG,2023-05-22,590.04
TRX05048,KOXNZ,2025-02-22,319.06
TRX05049,UJGUP,2023-05-04,541.04
TRX05050,MWDBP,2023-02-18,135.76
TRX05051,ZHJKJ,2024-09-11,18.48
TRX05052,OQFBU,2024-02-04,733.16
TRX05053,TGPDO,2023-07-25,64.9
TRX05054,HUBUN,2024-07-04,941.33
TRX05055,DZVRO,2024-06-07,205.46
TRX05056,ZEAZJ,2024-03-02,199.07
TRX05057,PZTLF,2023-01-18,116.01
TRX05058,OQZGF,2023-10-25,921.57
TRX05059,DGOIK,2024-12-07,861.42
TRX05060,DJURZ,2024-04-10,197.57
TRX05061,BNYRO,2024-11-19,686.09
TRX05062,JPSWR,2023-11-10,444.57
TRX05063,MPAEA,2023-02-19,130.52
TRX05064,YBHNP,2023-03-14,356.69
TRX05065,IZCUT,2024-03-11,361.56
TRX05066,JJLTM,2023-03-15,86.7
TRX05067,CKGHO,2023-04-13,352.0
TRX05068,QGMYO,2025-06-13,913.08
TRX05069,HVZWY,2024-01-25,747.52
TRX05070,KIPMS,2024-10-22,512.45
TRX05071,JCDXK,2025-07-14,340.62
TRX05072,GVWOH,2025-09-30,80.69
TRX05073,UJFFL,2024-07-15,293.2
TRX05074,WUCNU,2023-06-20,257.21
TRX05075,XVVAS,2025-12-04,791.73
TRX05076,YILYG,2024-05-17,445.04
TRX05077,PRZZP,2025-06-24,821.56
TRX05078,WGFDB,2024-07-14,357.48
TRX05079,AZIQK,2025-10-04,178.02
TRX05080,NTSEL,2024-03-23,968.72
TRX05081,ZLQPP,2025-05-25,430.69
TRX05082,EQLJR,2025-09-15,654.88
TRX05083,FYECN,2025-09-01,46.34
TRX05084,VJOZA,2024-08-18,522.28
TRX05085,AAZZN,2025-03-07,690.58
TRX05086,RAXXL,2025-04-16,733.38
TRX05087,PDGNG,2025-10-20,348.52
TRX05088,GIVGP,2023-09-28,813.7
TRX05089,WFMAQ,2023-06-15,674.62
TRX05090,UEYVU,2025-01-19,890.04
TRX05091,PTLTM,2025-01-18,680.02
TRX05092,PSHJB,2025-01-21,132.84
TRX05093,LKVWD,2024-07-26,451.64
TRX05094,WGZCQ,2024-08-16,998.55
TRX05095,UNICZ,2023-09-20,715.5
TRX05096,UBKMX,2025-05-22,207.32
TRX05097,IAKCA,2023-04-04,889.26
TRX05098,OBNFE,2024-10-21,760.33
TRX05099,NZQCK,2024-10-03,659.72
TRX05100,HPZLB,2024-04-27,993.33
TRX05101,BGXBE,2023-07-25,882.13
TRX05102,AGSXQ,2024-05-19,536.44
TRX05103,IOTUP,2024-09-04,196.06
TRX05104,RWVWM,2024-03-09,547.85
TRX05105,QCAJK,2023-09-18,692.88
TRX05106,ARJIA,2025-11-25,352.41
TRX05107,CXPAN,2025-04-04,774.83
TRX05108,HYDNA,2024-03-23,616.19
TRX05109,IIQDP,2024-02-08,371.39
TRX05110,PSYEK,2024-07-15,250.51
TRX05111,NVIYG,2023-04-04,512.76
TRX05112,AJRRW,2024-05-26,657.21
TRX05113,FYMOP,2025-11-25,185.97
TRX05114,GYCJZ,2024-09-07,751.62
TRX05115,JKRSB,2023-03-06,19.34
TRX05116,ABGNL,2024-09-11,808.9
TRX05117,UNHXE,2025-09-28,585.3
TRX05118,YVDKD,2023-07-01,148.62
TRX05119,YMDTY,2023-08-23,246.21
TRX05120,YWDIJ,2023-08-24,72.52
TRX05121,HVYUK,2023-02-20,468.91
TRX05122,WCGTL,2024-06-28,533.61
TRX05123,ITFWN,2024-08-29,984.93
TRX05124,BKZLJ,2023-10-18,116.11
TRX05125,KOWOM,2025-12-13,420.88
TRX05126,EMIWB,2024-09-19,851.73
TRX05127,UWILJ,2025-04-13,46.78
TRX05128,XJACW,2023-04-13,903.22
TRX05129,HQMKX,2023-09-05,929.59
TRX05130,DRGFG,2025-12-26,189.36
TRX05131,LGHOL,2023-08-26,25.05
TRX05132,ASBZK,2023-12-06,344.15
TRX05133,NOYFM,2024-08-21,66.52
TRX05134,RRAIL,2025-03-11,96.4
TRX05135,PXLQP,2023-07-12,196.55
TRX05136,QOLMT,2023-09-20,586.83
TRX05137,JKVWY,2023-04-11,634.61
TRX05138,EPZHN,2024-09-16,437.98
TRX05139,TTPUM,2025-04-18,745.68
TRX05140,YDYZS,2025-06-25,610.08
TRX05141,JHIMQ,2025-08-14,940.52
TRX05142,QKZWK,2024-10-11,38.87
TRX05143,EZRZP,2024-02-15,524.28
TRX05144,XGSVR,2023-09-17,223.52
TRX05145,HMMPR,2024-02-29,354.33
TRX05146,NTXXI,2025-09-11,977.32
TRX05147,CMBAV,2024-07-26,275.07
TRX05148,LTHDE,2023-06-22,852.9
TRX05149,WZAIG,2025-04-07,510.94
TRX05150,XJIPF,2025-07-16,386.16
TRX05151,MSAYR,2024-11-30,352.39
TRX05152,VZHKH,2023-02-24,677.23
TRX05153,PTMSK,2024-04-06,873.38
TRX05154,JZRIZ,2025-11-28,253.14
TRX05155,KUSIC,2023-12-11,316.96
TRX05156,JWCIA,2023-01-08,990.65
TRX05157,QMYOS,2025-11-30,84.65
TRX05158,ZSLTK,2023-10-15,104.05
TRX05159,JNNNA,2025-02-11,429.93
TRX05160,HPVYG,2023-04-24,158.96
TRX05161,TQMBE,2023-12-18,605.07
TRX05162,PZBYZ,2024-08-16,378.06
TRX05163,CPVDW,2024-01-31,836.88
TRX05164,ESIWU,2024-09-14,778.06
TRX05165,NIQWM,2024-06-13,210.27
TRX05166,MBAUR,2025-03-03,578.38
TRX05167,DSLQE,2025-03-28,767.32
TRX05168,CGDEZ,2023-08-04,530.25
TRX05169,OPKEE,2024-08-16,705.79
TRX05170,MFRCD,2025-08-04,502.18
TRX05171,ROZEA,2025-11-04,844.55
TRX05172,ZEMNJ,2024-10-29,837.64
TRX05173,CJHKC,2023-02-07,116.82
TRX05174,GDCDN,2025-11-11,75.23
TRX05175,CMNKS,2023-03-04,969.16
TRX05176,DWLIO,2024-06-22,782.68
TRX05177,MQRWI,2024-03-22,741.98
TRX05178,CAICT,2025-02-07,38.85
TRX05179,GYURN,2024-09-01,892.2
TRX05180,ZIRXY,2025-06-15,767.57
TRX05181,DNOVB,2024-09-11,978.18
TRX05182,QRSWO,2024-07-18,912.36
TRX05183,MIHRG,2025-12-28,816.72
TRX05184,BNBBX,2025-05-19,84.01
TRX05185,YWCET,2025-07-24,832.6
TRX05186,NTDAT,2023-09-29,238.94
TRX05187,XOZGW,2024-04-03,302.71
TRX05188,KZGWD,2025-09-22,863.2
TRX05189,ZPJIU,2025-07-20,113.33
TRX05190,EYLKE,2025-04-23,210.4
TRX05191,JKGKD,2023-04-24,469.56
TRX05192,KRGJF,2024-11-04,366.8
TRX05193,UKFPJ,2024-05-11,742.32
TRX05194,QQWGE,2023-09-10,262.75
TRX05195,XBXHO,2023-10-06,143.9
TRX05196,PAKMD,2023-04-26,413.27
TRX05197,FBEFO,2023-10-20,514.38
TRX05198,NBIML,2023-07-30,391.7
TRX05199,XWXEV,2025-01-31,972.82
TRX05200,EPWXX,2024-06-18,553.97
TRX05201,JFGBF,2024-02-03,312.81
TRX05202,EWFUY,2025-03-21,308.87
TRX05203,MOFLY,2025-09-28,589.04
TRX05204,JESAC,2024-09-20,823.13
TRX05205,NDKNY,2023-09-27,607.91
TRX05206,ILNWG,2025-05-21,258.42
TRX05207,JVLSN,2023-09-12,801.82
TRX05208,CJDOQ,2023-12-24,502.99
TRX05209,SIKPJ,2023-01-12,748.4
TRX05210,EUXAP,2024-05-07,941.45
TRX05211,BIOPX,2025-12-07,597.24
TRX05212,JWCTQ,2023-05-28,275.23
TRX05213,JQEFX,2023-04-20,356.42
TRX05214,KTFRG,2024-01-09,81.7
TRX05215,SWSYA,2023-05-16,650.6
TRX05216,GSHYD,2023-01-25,985.77
TRX05217,XYOZJ,2023-05-10,676.44
TRX05218,MHOGY,2023-11-24,448.71
TRX05219,OUSTB,2023-11-07,667.5
TRX05220,JCYVV,2024-07-01,428.21
TRX05221,MORCF,2024-03-31,215.19
TRX05222,QQYGA,2023-05-14,279.62
TRX05223,IXKGH,2025-12-28,940.68
TRX05224,SERZS,2025-03-31,921.22
TRX05225,NYCLR,2024-01-05,130.51
TRX05226,MRIVM,2025-05-04,597.9
TRX05227,GFKEK,2023-08-04,473.97
TRX05228,NFPIC,2025-07-30,479.8
TRX05229,JBFWQ,2024-11-22,292.18
TRX05230,EFTPL,2023-10-03,55.55
TRX05231,KSMOP,2024-01-04,48.2
TRX05232,CXLMA,2025-07-12,529.89
TRX05233,SXQSR,2023-08-24,856.45
TRX05234,PTZTR,2024-07-07,798.41
TRX05235,HSMZY,2025-01-16,880.07
TRX05236,OHICT,2023-08-22,467.73
TRX05237,RRMFC,2023-12-11,333.07
TRX05238,YCUCZ,2025-08-18,524.74
TRX05239,ILHUQ,2023-03-21,269.99
TRX05240,DAYWN,2023-05-16,273.46
TRX05241,HTYAG,2025-07-12,325.53
TRX05242,EMGOL,2025-01-07,349.37
TRX05243,JIHUY,2023-04-27,790.38
TRX05244,TLRWK,2025-12-03,167.51
TRX05245,NCXIT,2023-06-03,143.51
TRX05246,MYGXG,2023-10-13,832.17
TRX05247,PHCMC,2025-03-27,923.36
TRX05248,JMTIM,2024-10-11,760.07
TRX05249,QDUYM,2023-06-15,70.21
TRX05250,SYNNO,2023-03-03,563.71
TRX05251,PMEUZ,2025-12-26,607.51
TRX05252,TOGFG,2023-02-19,742.58
TRX05253,SNGWI,2025-05-15,356.61
TRX05254,BWHGZ,2025-02-15,625.74
TRX05255,HRDIU,2024-01-12,211.45
TRX05256,SLADO,2024-12-07,504.38
TRX05257,RKOEY,2024-03-10,839.76
TRX05258,PTEXN,2025-04-18,606.16
TRX05259,NIZHU,2023-04-11,735.08
TRX05260,VBCKL,2025-12-19,384.43
TRX05261,OYCIU,2025-08-30,319.8
TRX05262,OYCPC,2024-01-05,127.31
TRX05263,GOGOS,2024-10-25,712.07
TRX05264,RMIAJ,2025-11-09,435.08
TRX05265,QKUBA,2023-06-07,95.02
TRX05266,LDMCE,2023-01-04,91.28
TRX05267,SKRHB,2025-05-19,955.19
TRX05268,QVKQL,2025-12-10,117.57
TRX05269,TYKDJ,2025-08-09,139.35
TRX05270,VSQVQ,2023-09-15,246.15
TRX05271,MAVDK,2023-12-02,81.62
TRX05272,RIJZX,2023-04-03,692.72
TRX05273,MZQQC,2024-01-09,187.61
TRX05274,XONZD,2023-05-07,81.86
TRX05275,SHPDR,2023-01-23,246.06
TRX05276,STHPH,2024-11-01,864.37
TRX05277,LKWSN,2023-10-02,294.2
TRX05278,FENQR,2025-04-25,124.84
TRX05279,ZQEQL,2023-09-10,662.45
TRX05280,PVQDN,2024-04-10,655.73
TRX05281,OUNLP,2023-04-22,947.16
TRX05282,SYSGT,2023-09-30,312.3
TRX05283,WZFDX,2024-11-02,697.52
TRX05284,FPMTG,2024-08-05,634.95
TRX05285,YHWMR,2024-11-09,663.25
TRX05286,ZMQTZ,2024-06-12,357.4
TRX05287,SYLKR,2025-02-01,177.58
TRX05288,IZYNR,2025-08-27,991.12
TRX05289,CJUJN,2023-07-08,168.74
TRX05290,UVIXG,2025-08-27,948.72
TRX05291,ZPGYH,2023-01-31,18.8
TRX05292,ZFJTT,2023-01-30,150.39
TRX05293,MHCBP,2025-11-13,326.27
TRX05294,VGYJD,2025-02-16,800.65
TRX05295,NYEBS,2024-11-14,85.64
TRX05296,XHNPX,2025-02-16,406.1
TRX05297,CILYU,2024-07-13,675.42
TRX05298,OCMWH,2025-08-25,540.78
TRX05299,LJFYH,2024-10-03,203.2
TRX05300,VPZQI,2024-12-02,433.94
TRX05301,FTLPW,2024-06-28,798.48
TRX05302,PGTZL,2023-04-09,603.6
TRX05303,SOPLJ,2023-01-12,131.66
TRX05304,XOABH,2023-08-06,622.78
TRX05305,QSVHG,2025-02-27,764.31
TRX05306,ZZIHD,2025-07-10,583.5
TRX05307,RAEOL,2024-09-04,45.54
TRX05308,IBVLV,2025-08-29,301.44
TRX05309,RZUZX,2023-11-18,863.86
TRX05310,FZYSA,2023-10-26,388.02
TRX05311,OQMFK,2025-07-20,538.93
TRX05312,OJRUO,2023-07-26,212.9
TRX05313,MVQTM,2024-04-18,232.91
TRX05314,DANFQ,2024-09-27,695.18
TRX05315,JDJMK,2024-09-03,110.12
TRX05316,TVCBG,2024-08-29,657.7
TRX05317,VVGAR,2025-01-04,257.29
TRX05318,ROPUI,2025-09-15,454.41
TRX05319,QCGOB,2023-03-08,749.65
TRX05320,QKDVY,2024-05-26,806.0
TRX05321,ZNZZC,2025-11-15,641.23
TRX05322,UFGFQ,2023-02-07,786.85
TRX05323,SIYKU,2025-11-25,318.34
TRX05324,NHJPC,2024-09-14,447.64
TRX05325,PGYSV,2023-10-05,424.7
TRX05326,KSPSU,2025-06-19,130.66
TRX05327,RORAG,2023-09-27,366.4
TRX05328,ZLXLY,2025-12-23,594.0
TRX05329,CIXJN,2023-01-09,766.2
TRX05330,XKGKU,2024-07-28,769.65
TRX05331,YIQMS,2025-05-30,451.65
TRX05332,JCMFU,2024-08-30,581.55
TRX05333,NYLLH,2025-12-21,124.71
TRX05334,LLXFR,2023-07-25,520.01
TRX05335,GASPI,2024-09-19,798.27
TRX05336,DWEIK,2024-04-24,435.66
TRX05337,OYJYM,2024-11-21,278.32
TRX05338,ZOGBK,2025-09-04,185.28
TRX05339,MIFWE,2023-12-18,782.19
TRX05340,XAZBZ,2024-03-20,644.66
TRX05341,SGFKP,2023-07-28,659.84
TRX05342,EELFR,2023-03-01,933.87
TRX05343,STNXM,2025-01-15,970.42
TRX05344,RYUCR,2025-10-27,243.54
TRX05345,CDFIX,2023-08-04,480.99
TRX05346,HYUFU,2024-01-02,454.15
TRX05347,BDBFZ,2023-08-09,113.43
TRX05348,YBFYE,2023-09-10,876.54
TRX05349,FGICS,2023-10-16,717.23
TRX05350,FTIHU,2025-06-03,298.41
TRX05351,TEDOE,2023-12-15,459.93
TRX05352,TEDPX,2024-08-20,247.94
TRX05353,BBIMN,2023-03-04,536.33
TRX05354,DXDRK,2023-01-10,425.97
TRX05355,TDKTA,2025-03-28,253.15
TRX05356,RBGVN,2025-08-26,327.92
TRX05357,OOWNF,2023-01-21,513.26
TRX05358,OVBLK,2023-04-22,516.49
TRX05359,GYPOX,2024-12-13,862.68
TRX05360,SLGPV,2023-09-23,365.69
TRX05361,BSATW,2023-05-06,148.33
TRX05362,LMYRZ,2023-04-16,389.9
TRX05363,OYQKU,2025-06-14,594.87
TRX05364,OYFZL,2024-11-19,976.71
TRX05365,TQDED,2024-05-23,153.65
TRX05366,AHHWB,2025-10-19,293.96
TRX05367,URKXV,2024-04-01,782.59
TRX05368,TFHMJ,2023-03-19,901.93
TRX05369,GMVFB,2023-09-10,891.37
TRX05370,TMRXK,2025-04-18,529.47
TRX05371,LNXTB,2025-06-26,282.75
TRX05372,QVXHH,2024-02-19,102.28
TRX05373,AVQZU,2024-07-31,991.45
TRX05374,WNMJR,2023-03-02,370.75
TRX05375,XSAGL,2025-01-25,737.28
TRX05376,PUBWD,2024-06-07,256.14
TRX05377,WPMWU,2025-03-07,415.51
TRX05378,KANSE,2023-03-10,352.26
TRX05379,XFRUY,2024-12-13,86.64
TRX05380,SEWKL,2024-12-23,100.58
TRX05381,BBEGN,2025-02-27,521.81
TRX05382,OZPKI,2024-11-13,647.57
TRX05383,VVCJJ,2023-11-29,342.01
TRX05384,ERMUM,2025-02-04,455.56
TRX05385,VFKUW,2023-11-22,136.1
TRX05386,MVITU,2024-05-22,745.41
TRX05387,IMANG,2023-12-21,442.29
TRX05388,LXTSC,2023-05-19,735.05
TRX05389,ZDFEB,2023-09-15,615.84
TRX05390,TVCZO,2024-04-20,16.56
TRX05391,MPGBY,2023-07-03,566.89
TRX05392,SMTIT,2023-08-14,730.86
TRX05393,AFEQY,2025-11-19,704.93
TRX05394,EOXVC,2023-01-27,19.14
TRX05395,FFUBN,2023-07-03,618.06
TRX05396,ESUYY,2024-09-12,410.99
TRX05397,KPWIL,2024-11-24,556.65
TRX05398,GXAHD,2023-06-07,84.17
TRX05399,UNGHO,2023-12-12,368.55
TRX05400,IAVSO,2023-04-28,370.21
TRX05401,CUJUS,2023-08-26,633.0
TRX05402,LIABL,2023-01-25,242.82
TRX05403,CWWEU,2023-02-08,799.15
TRX05404,YUIUA,2023-04-06,83.82
TRX05405,XIUYX,2023-05-31,218.66
TRX05406,KBMAQ,2023-04-05,846.5
TRX05407,KNORC,2025-08-25,634.65
TRX05408,NOMUK,2025-05-11,365.19
TRX05409,CAGVW,2023-11-21,980.04
TRX05410,FQFQU,2025-02-18,528.35
TRX05411,BCEWF,2024-09-16,942.02
TRX05412,CRUJK,2024-09-27,87.4
TRX05413,HTTQR,2024-12-15,288.91
TRX05414,EMFYD,2023-10-30,63.2
TRX05415,RWYYR,2024-07-05,363.7
TRX05416,CJZRC,2023-08-27,549.33
TRX05417,JJNVP,2024-01-07,301.84
TRX05418,LVKVL,2023-11-03,530.44
TRX05419,RTXZO,2025-11-29,530.54
TRX05420,GLZPF,2023-05-15,765.26
TRX05421,IPVRP,2025-11-03,135.28
TRX05422,IUXZQ,2025-12-06,133.22
TRX05423,UEJYV,2023-08-27,540.37
TRX05424,NOBPD,2025-01-02,531.41
TRX05425,DAUDY,2024-12-28,53.34
TRX05426,IAJFM,2025-08-27,346.0
TRX05427,TKTTO,2025-06-23,466.16
TRX05428,UYCOC,2024-03-10,250.82
TRX05429,WHWMF,2024-05-17,735.77
TRX05430,MILVB,2025-11-02,257.19
TRX05431,CLDOX,2024-04-14,103.3
TRX05432,YJNMI,2024-02-10,904.52
TRX05433,AJIOW,2024-11-05,488.33
TRX05434,PPWOK,2025-05-15,835.53
TRX05435,ISJGO,2024-08-09,119.08
TRX05436,XRJRW,2024-04-02,607.93
TRX05437,UTWIH,2025-11-15,379.94
TRX05438,TMEGV,2023-03-14,552.22
TRX05439,BAZHU,2023-02-24,403.46
TRX05440,YXDGW,2025-07-04,913.56
TRX05441,BBONP,2025-04-20,214.03
TRX05442,CMLUZ,2025-11-05,230.18
TRX05443,LTUBT,2024-06-11,561.63
TRX05444,STUQO,2023-09-22,801.35
TRX05445,VRQYG,2024-04-24,569.44
TRX05446,UGGDJ,2024-12-21,613.52
TRX05447,FSAVR,2025-03-21,253.54
TRX05448,ZAWJV,2024-11-11,545.96
TRX05449,UOSUK,2025-12-25,752.65
TRX05450,SLIHN,2023-01-12,157.23
TRX05451,YVBLD,2024-11-25,867.79
TRX05452,COWDN,2024-08-28,310.68
TRX05453,RVVSJ,2025-12-30,455.46
TRX05454,FODHB,2024-03-06,375.37
TRX05455,PRAQW,2024-06-08,185.4
TRX05456,FTHAE,2025-05-09,548.9
TRX05457,WHFVT,2024-12-09,905.08
TRX05458,JMGYG,2023-02-09,818.22
TRX05459,CYQVH,2024-02-05,565.27
TRX05460,FTVNV,2023-12-04,723.97
TRX05461,YESYE,2024-05-30,741.21
TRX05462,IQUQR,2023-09-02,791.78
TRX05463,ZNAKN,2024-12-16,125.2
TRX05464,FQCQY,2025-09-06,23.28
TRX05465,SGCCK,2023-02-17,275.92
TRX05466,OQJBA,2023-11-01,575.13
TRX05467,YSRER,2024-05-18,130.85
TRX05468,UKIVA,2023-03-07,432.68
TRX05469,WFTOK,2023-06-29,574.34
TRX05470,VPUPL,2023-03-12,721.24
TRX05471,SKPJV,2024-09-20,648.63
TRX05472,JUJMN,2025-10-24,760.89
TRX05473,VHTHP,2023-11-25,192.26
TRX05474,CPNPG,2024-08-01,337.17
TRX05475,FUUZP,2025-12-19,410.82
TRX05476,NFOGH,2025-04-06,731.66
TRX05477,BNOBM,2025-01-09,610.98
TRX05478,FXUTY,2024-12-31,272.48
TRX05479,HMARL,2023-09-14,312.84
TRX05480,IIQWV,2023-09-21,333.46
TRX05481,PBXRA,2023-11-16,442.88
TRX05482,BCFCB,2025-09-16,909.27
TRX05483,GUBOG,2025-06-12,977.32
TRX05484,IHTUX,2024-05-10,354.32
TRX05485,KRFML,2025-07-27,70.13
TRX05486,XWJKF,2023-11-10,767.02
TRX05487,IXABO,2024-02-20,635.92
TRX05488,QGSCF,2023-03-11,264.94
TRX05489,YZTCT,2023-04-25,188.18
TRX05490,FNFWZ,2023-06-14,974.18
TRX05491,VTCYA,2023-04-06,807.55
TRX05492,NXFJK,2023-08-26,497.33
TRX05493,KPAMI,2025-06-18,843.38
TRX05494,LHQAF,2024-05-02,523.6
TRX05495,RSDFK,2023-06-12,558.57
TRX05496,WJETN,2025-04-04,954.03
TRX05497,KRUHQ,2025-03-24,66.42
TRX05498,XGUCF,2024-04-21,543.05
TRX05499,QZTEF,2024-07-22,614.06
TRX05500,KXXTB,2025-11-27,90.49
TRX05501,OHNJB,2025-04-29,35.13
TRX05502,FDVXP,2025-07-19,599.91
TRX05503,ATSCG,2023-10-31,615.46
TRX05504,YHXLT,2024-02-25,703.69
TRX05505,LFLKY,2023-05-22,32.26
TRX05506,QLRTM,2024-06-20,787.57
TRX05507,DYMNW,2023-04-28,852.69
TRX05508,KKRER,2023-03-16,241.64
TRX05509,NWRWX,2025-05-10,50.66
TRX05510,VUKGN,2023-09-29,283.19
TRX05511,SRWNF,2025-01-02,404.24
TRX05512,NBNQZ,2025-01-18,711.15
TRX05513,YLOUG,2024-12-17,414.79
TRX05514,JTEVJ,2024-09-26,972.23
TRX05515,KDJPV,2023-06-22,787.63
TRX05516,NNMLO,2025-05-20,848.19
TRX05517,PCWMD,2023-03-02,624.18
TRX05518,DALDS,2025-07-08,259.94
TRX05519,FYHIF,2025-12-25,510.15
TRX05520,BLOTZ,2023-04-04,98.38
TRX05521,QCDPF,2023-12-15,196.24
TRX05522,KTSEJ,2023-08-20,369.56
TRX05523,HGEKL,2025-12-08,549.59
TRX05524,LHJRG,2024-03-26,727.31
TRX05525,VXTJG,2023-03-21,933.75
TRX05526,JDLSB,2025-02-27,863.82
TRX05527,THEPO,2025-09-24,465.48
TRX05528,YORFZ,2024-09-05,407.58
TRX05529,CVGJJ,2025-05-28,403.34
TRX05530,ITZGS,2023-03-31,150.6
TRX05531,AVVUD,2023-07-31,431.05
TRX05532,VTNRF,2024-12-02,863.19
TRX05533,VXDPH,2025-02-13,392.8
TRX05534,DEVEJ,2024-03-13,286.37
TRX05535,HAZMW,2023-10-01,712.45
TRX05536,AMASK,2023-04-25,437.47
TRX05537,GQKAI,2025-07-11,131.3
TRX05538,NYPDI,2023-05-21,937.44
TRX05539,TMUEQ,2023-08-25,351.34
TRX05540,XODRD,2023-03-07,790.32
TRX05541,WAJWO,2025-03-08,140.38
TRX05542,LWGCE,2024-04-12,856.51
TRX05543,TEFSE,2025-07-13,996.89
TRX05544,MLJMB,2023-12-24,511.38
TRX05545,UCQDR,2024-06-03,750.49
TRX05546,KXOPR,2023-02-20,557.15
TRX05547,DCOMY,2023-02-26,728.33
TRX05548,ENEVS,2024-11-08,311.02
TRX05549,QIEOD,2023-06-25,645.98
TRX05550,KEKTT,2025-02-07,124.48
TRX05551,BRANA,2025-03-20,320.78
TRX05552,GPUXQ,2023-07-27,163.11
TRX05553,KYLDG,2023-05-19,692.86
TRX05554,YOHJA,2024-08-26,558.67
TRX05555,IUCHH,2024-01-31,696.79
TRX05556,QUHQN,2024-04-20,617.07
TRX05557,UZXJX,2025-06-30,322.48
TRX05558,YSJPS,2024-12-16,813.72
TRX05559,VKBDF,2025-12-05,513.83
TRX05560,XABVI,2023-11-06,194.65
TRX05561,ZGRTE,2025-08-15,338.5
TRX05562,LTYDY,2025-06-25,443.47
TRX05563,XEDYJ,2023-04-23,252.91
TRX05564,CUQIR,2024-12-25,186.36
TRX05565,HLKIB,2025-04-06,933.7
TRX05566,UQAUN,2024-11-04,136.57
TRX05567,UXNPW,2024-06-05,836.74
TRX05568,MUNMM,2024-05-08,446.9
TRX05569,RYJUJ,2025-03-13,227.62
TRX05570,JHNHM,2025-04-12,821.43
TRX05571,TFWWW,2023-02-27,320.23
TRX05572,NLAEI,2023-06-17,943.35
TRX05573,SRUPF,2024-01-07,668.63
TRX05574,QXKVV,2023-01-17,501.17
TRX05575,LCJBK,2024-08-12,388.53
TRX05576,WFHCT,2023-07-06,886.99
TRX05577,BVQVP,2024-10-02,911.19
TRX05578,MSHKC,2023-12-30,265.0
TRX05579,UIKQY,2024-05-12,636.23
TRX05580,ARPKV,2023-12-26,729.47
TRX05581,HCXMW,2023-02-11,945.58
TRX05582,AKLQL,2025-04-03,642.43
TRX05583,UECVI,2023-10-30,188.2
TRX05584,GFBHS,2023-02-28,457.58
TRX05585,IHJUM,2024-03-19,697.81
TRX05586,LEMMT,2023-06-29,60.43
TRX05587,LWGIZ,2024-07-09,868.39
TRX05588,AUVZD,2025-08-22,860.29
TRX05589,YGHWD,2023-07-29,830.25
TRX05590,HMRZE,2023-11-28,230.77
TRX05591,LNOWZ,2023-11-27,138.76
TRX05592,WCVBY,2025-06-14,634.0
TRX05593,MGWUK,2023-12-05,709.81
TRX05594,VPENJ,2024-08-25,346.51
TRX05595,UWUVG,2023-11-10,460.38
TRX05596,LLUBJ,2023-04-20,967.83
TRX05597,YQUFH,2023-12-19,904.23
TRX05598,OVJJP,2024-11-17,541.33
TRX05599,SKKPV,2024-07-28,580.32
TRX05600,IJJDO,2024-02-21,213.81
TRX05601,QQBQX,2024-09-10,423.41
TRX05602,NACHV,2023-02-24,544.27
TRX05603,DSZSE,2025-12-15,695.34
TRX05604,KHDYB,2023-04-27,466.92
TRX05605,MCSXU,2023-01-15,332.48
TRX05606,EXBEJ,2024-06-24,879.66
TRX05607,RXCTY,2024-03-13,92.8
